"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Jayakodi Pharmacy-Negombo city","IN-024066","",01/04/2019,155.00,0.00,3991.00,"Total For Customer",55510.45,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Jayakodi Pharmacy-Negombo city","IN-024930","",30/05/2019,96.00,0.00,26080.00,"Total For Customer",55510.45,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Jayakodi Pharmacy-Negombo city","IT-008630","",07/08/2019,27.00,0.00,9650.00,"Total For Customer",55510.45,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","K.S.A Medical-Negombo city","ID-015807","",09/06/2018,451.00,0.00,22368.39,"Total For Customer",76237.05,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","K.S.A Medical-Negombo city","IN-025765","",19/07/2019,46.00,0.00,13026.65,"Total For Customer",76237.05,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","K.S.A Medical-Negombo city","IT-008541","",25/07/2019,40.00,0.00,13150.48,"Total For Customer",76237.05,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","K.S.A Medical-Negombo city","IN-026203","",15/08/2019,19.00,0.00,11318.70,"Total For Customer",76237.05,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","K.S.A Medical-Negombo city","IT-008730","",20/08/2019,14.00,0.00,14193.48,"Total For Customer",76237.05,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","K.S.A Medical-Negombo city","IN-026482","",30/08/2019,4.00,0.00,2179.35,"Total For Customer",76237.05,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kalidson Pharmacy-Negombo city","ID-015763","",07/06/2018,453.00,0.00,22368.39,"Total For Customer",147122.75,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kalidson Pharmacy-Negombo city","IN-025665","",12/07/2019,53.00,0.00,33264.25,"Total For Customer",147122.75,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kalidson Pharmacy-Negombo city","IN-025678","",13/07/2019,52.00,0.00,1463.00,"Total For Customer",147122.75,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kalidson Pharmacy-Negombo city","IT-008523","",24/07/2019,41.00,0.00,13018.00,"Total For Customer",147122.75,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kalidson Pharmacy-Negombo city","IN-025945","",30/07/2019,35.00,0.00,30675.85,"Total For Customer",147122.75,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kalidson Pharmacy-Negombo city","IT-008637","",07/08/2019,27.00,0.00,3605.00,"Total For Customer",147122.75,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kalidson Pharmacy-Negombo city","IT-008731","",20/08/2019,14.00,0.00,9993.96,"Total For Customer",147122.75,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kalidson Pharmacy-Negombo city","IN-026312","",21/08/2019,13.00,0.00,29036.05,"Total For Customer",147122.75,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kalidson Pharmacy-Negombo city","IN-026397","",26/08/2019,8.00,0.00,3698.25,"Total For Customer",147122.75,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kandawala Pharmacy & Grocery-Katana","IN-025982","",01/08/2019,33.00,0.00,3531.90,"Total For Customer",14411.05,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kandawala Pharmacy & Grocery-Katana","IN-026180","",13/08/2019,21.00,0.00,1581.00,"Total For Customer",14411.05,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kandawala Pharmacy & Grocery-Katana","IN-026232","",16/08/2019,18.00,0.00,2311.00,"Total For Customer",14411.05,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kandawala Pharmacy & Grocery-Katana","IN-026240","",16/08/2019,18.00,0.00,4657.50,"Total For Customer",14411.05,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Kandawala Pharmacy & Grocery-Katana","IN-026391","",26/08/2019,8.00,0.00,2329.65,"Total For Customer",14411.05,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lakmi pharmacy-Negombo city","IN-026310","",20/08/2019,14.00,0.00,9237.40,"Total For Customer",9237.40,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lakshi Pharmacy-Negombo city","IO-004307","",18/06/2018,442.00,0.00,923.00,"Total For Customer",4835.00,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lakshi Pharmacy-Negombo city","IN-026116","",09/08/2019,25.00,0.00,3912.00,"Total For Customer",4835.00,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lanka Pharmacy - Negombo-Negombo city","IO-002697","",13/02/2018,567.00,0.00,10090.00,"Total For Customer",370564.03,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lanka Pharmacy - Negombo-Negombo city","IT-008292","",21/06/2019,74.00,0.00,44346.90,"Total For Customer",370564.03,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lanka Pharmacy - Negombo-Negombo city","IN-025768","",19/07/2019,46.00,0.00,4066.00,"Total For Customer",370564.03,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lanka Pharmacy - Negombo-Negombo city","IN-026228","",16/08/2019,18.00,0.00,11085.50,"Total For Customer",370564.03,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lanka Pharmacy - Negombo-Negombo city","IN-026316","",21/08/2019,13.00,0.00,95898.40,"Total For Customer",370564.03,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lanka Pharmacy - Negombo-Negombo city","IN-026387","",26/08/2019,8.00,0.00,17405.50,"Total For Customer",370564.03,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lanka Pharmacy - Negombo-Negombo city","IT-008777","",28/08/2019,6.00,0.00,53123.98,"Total For Customer",370564.03,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lanka Pharmacy - Negombo-Negombo city","IN-026504","",31/08/2019,3.00,0.00,122442.75,"Total For Customer",370564.03,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lanka Pharmacy - Negombo-Negombo city","IN-026515","",01/09/2019,2.00,0.00,12105.00,"Total For Customer",370564.03,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Lasith Pharmacy-Kimbulapitiya","IN-026399","",26/08/2019,8.00,0.00,2619.50,"Total For Customer",2619.50,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Mahajana Osusala - Negombo-Negombo city","ID-015751","",06/06/2018,454.00,0.00,15789.45,"Total For Customer",194169.06,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Mahajana Osusala - Negombo-Negombo city","IT-008514","",24/07/2019,41.00,0.00,40755.41,"Total For Customer",194169.06,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Mahajana Osusala - Negombo-Negombo city","IN-025928","",29/07/2019,36.00,0.00,40053.75,"Total For Customer",194169.06,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Mahajana Osusala - Negombo-Negombo city","IN-026019","",03/08/2019,31.00,0.00,6105.00,"Total For Customer",194169.06,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Mahajana Osusala - Negombo-Negombo city","IT-008629","",07/08/2019,27.00,0.00,27860.92,"Total For Customer",194169.06,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Mahajana Osusala - Negombo-Negombo city","IN-026197","",13/08/2019,21.00,0.00,26712.65,"Total For Customer",194169.06,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Mahajana Osusala - Negombo-Negombo city","IT-008726","",20/08/2019,14.00,0.00,20071.38,"Total For Customer",194169.06,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Mahajana Osusala - Negombo-Negombo city","IN-026505","",31/08/2019,3.00,0.00,16820.50,"Total For Customer",194169.06,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Mahajana Pharmacy - Negombo-Negombo city","IN-023226","",11/02/2019,204.00,0.00,18305.11,"Total For Customer",18305.11,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Dr. Mahendra Devide-Katana","ID-015939","",15/06/2018,445.00,0.00,42105.20,"Total For Customer",42105.20,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Manthri Nursing Home-Negombo city","IS-000001","",20/10/2017,683.00,0.00,824.00,"Total For Customer",824.00,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Mohomed Faik-Negombo city","IN-017629","",04/04/2018,517.00,0.00,12923.50,"Total For Customer",20851.00,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Mohomed Faik-Negombo city","IN-017908","",23/04/2018,498.00,0.00,7927.50,"Total For Customer",20851.00,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Nawaloka Hospital-Negombo city","IN-025133","",11/06/2019,84.00,0.00,39414.70,"Total For Customer",1444514.94,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Nawaloka Hospital-Negombo city","IT-008341","",28/06/2019,67.00,0.00,3810.00,"Total For Customer",1444514.94,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Nawaloka Hospital-Negombo city","IN-025481","",02/07/2019,63.00,0.00,46766.00,"Total For Customer",1444514.94,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Nawaloka Hospital-Negombo city","IN-025482","",02/07/2019,63.00,0.00,45140.00,"Total For Customer",1444514.94,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Nawaloka Hospital-Negombo city","IT-008396","",06/07/2019,59.00,0.00,211768.80,"Total For Customer",1444514.94,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Nawaloka Hospital-Negombo city","IN-025596","",09/07/2019,56.00,0.00,25725.10,"Total For Customer",1444514.94,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Nawaloka Hospital-Negombo city","IT-008438","",11/07/2019,54.00,0.00,63461.56,"Total For Customer",1444514.94,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Nawaloka Hospital-Negombo city","IN-025706","",17/07/2019,48.00,0.00,91923.41,"Total For Customer",1444514.94,"Total For Area",9793023.14,"Grand Total",24930740.07
"Date :",03/09/2019,"The West Central Pharma  (PVT)  LTD","Page :",1,"List of Outstanding  Invoices - by Area","Area  :","Company :","","All Areas","Rep :","Location :","All Reps","All Locations","Customer","Invoice","Bill","Effective","Invoice Age","Net Invoice","Amount","Number","Number","Date","(in Days)","Value","Outstanding","Negombo","Nawaloka Hospital-Negombo city","IT-008487","",18/07/2019,47.00,0.00,4307.00,"Total For Customer",1444514.94,"Total For Area",9793023.14,"Grand Total",24930740.07
